sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,jailtime
Male,23,African-American,1,0,0,1,M,0,5
Male,28,African-American,0,0,0,1,F,0,1
Male,22,African-American,0,0,1,4,F,0,172
Male,34,African-American,0,2,1,19,F,1,5
Female,48,Caucasian,0,0,0,0,F,0,1
Female,59,Caucasian,0,0,0,1,F,0,5
Male,37,Caucasian,0,0,0,0,F,1,1
Male,20,African-American,0,0,0,0,F,0,34
Female,28,Caucasian,0,0,0,0,F,1,1
Male,21,African-American,2,0,0,2,F,0,35
Male,20,African-American,1,0,1,1,F,1,47
Male,31,African-American,0,0,0,0,F,0,1
Female,38,African-American,0,0,0,14,F,1,5
Male,33,African-American,0,0,0,0,F,1,4
Male,27,African-American,0,0,0,3,F,1,1
Male,25,Caucasian,0,0,0,2,M,1,1
Female,42,African-American,0,0,0,2,F,0,1
Male,22,African-American,0,0,0,3,F,1,26
Male,21,Other,0,0,0,0,F,0,2
Male,57,Caucasian,0,0,0,15,F,0,20
Male,45,Caucasian,0,0,0,1,F,1,28
Female,21,African-American,0,0,0,1,M,1,2
Male,52,Caucasian,0,0,0,2,M,0,1
Male,34,African-American,0,0,0,7,F,0,2
Male,29,Caucasian,0,0,0,0,M,0,1
Female,37,African-American,0,0,0,0,M,0,5
Male,34,Caucasian,0,0,1,0,F,0,1
Male,53,African-American,0,0,0,0,M,1,1
Female,30,African-American,0,0,0,8,F,1,1
Male,35,Hispanic,0,0,0,0,M,0,1
Male,28,Caucasian,0,0,0,1,F,0,4
Male,21,African-American,0,0,0,1,F,0,1
Male,22,African-American,0,0,0,1,F,0,44
Male,41,African-American,0,0,0,7,F,0,36
Male,47,Hispanic,0,0,0,1,M,0,2
Male,43,Caucasian,0,0,0,6,F,0,42
Male,23,Hispanic,0,0,2,3,F,0,37
Male,42,Caucasian,0,0,0,1,M,1,1
Male,26,African-American,0,0,0,3,F,1,0
Male,54,African-American,0,0,0,9,M,0,1
Male,39,Other,0,0,0,1,F,1,1
Male,30,African-American,2,0,0,20,F,1,317
Female,26,African-American,0,0,0,1,F,1,28
Male,41,African-American,0,0,0,0,M,0,1
Male,23,Caucasian,1,0,1,5,M,1,54
Male,39,African-American,0,0,0,0,F,0,5
Male,43,Caucasian,0,0,0,1,F,1,65
Male,42,African-American,0,0,0,3,F,0,170
Male,22,African-American,0,0,0,0,M,1,1
Male,23,African-American,0,0,0,0,M,0,1
Male,24,African-American,0,0,0,2,M,0,1
Female,27,Caucasian,0,0,0,6,F,1,1
Female,42,African-American,0,0,0,2,M,0,35
Male,25,African-American,0,0,0,8,F,1,29
Male,49,African-American,0,0,0,4,M,0,36
Male,26,African-American,1,0,0,7,F,1,39
Male,52,Caucasian,0,0,0,1,F,0,25
Male,27,African-American,0,0,0,2,F,0,6
Female,60,Caucasian,0,0,0,2,F,0,1
Male,44,Caucasian,0,0,0,1,M,0,404
Female,30,African-American,0,0,0,0,F,0,2
Male,21,African-American,0,0,0,1,F,0,1
Female,23,African-American,0,0,0,0,M,0,1
Male,30,African-American,0,0,0,2,M,0,1
Male,48,African-American,0,0,0,9,F,1,4
Male,32,African-American,0,0,0,2,F,1,1
Male,28,Hispanic,0,0,1,3,F,1,2
Male,26,Hispanic,0,0,0,5,F,0,1
Male,24,African-American,0,0,0,5,F,1,1
Female,26,African-American,0,0,0,3,F,1,8
Male,27,African-American,0,0,0,0,M,0,2
Male,29,Caucasian,0,0,0,3,M,0,1
Male,22,African-American,0,0,0,3,F,1,214
Male,44,African-American,0,0,0,2,F,0,2
Male,32,Caucasian,0,0,0,3,F,0,86
Female,27,African-American,0,0,0,1,M,0,1
Male,32,Caucasian,0,0,0,0,F,0,1
Male,52,African-American,0,0,0,15,M,1,1
Male,61,Caucasian,0,0,0,3,M,1,1
Male,69,African-American,0,0,0,3,M,0,0
Male,51,Other,0,0,0,2,F,0,34
Female,21,Caucasian,0,0,0,1,F,0,2
Male,31,Caucasian,1,0,0,2,M,1,4
Female,34,African-American,0,0,0,0,F,0,1
Male,19,African-American,0,2,0,3,F,1,30
Female,26,Caucasian,0,0,0,0,F,0,1
Female,24,Caucasian,0,0,0,0,M,0,0
Male,24,African-American,0,5,0,12,M,1,37
Male,22,African-American,0,0,0,0,F,0,427
Male,24,Caucasian,0,0,0,3,F,1,6
Male,57,Hispanic,0,0,0,3,F,0,1
Male,30,Caucasian,0,0,0,6,F,0,7
Male,43,African-American,0,0,0,4,F,1,2
Male,24,African-American,0,0,1,4,F,0,5
Female,30,Caucasian,0,0,0,7,M,0,18
Male,25,African-American,0,0,0,5,F,1,2
Male,23,Hispanic,0,0,0,0,F,0,7
Female,31,Other,0,0,0,4,F,0,1
Female,56,Caucasian,0,0,0,1,F,0,170
Male,21,African-American,0,0,0,1,F,0,8
Male,31,African-American,3,0,0,6,F,1,31
Female,23,African-American,0,0,0,1,F,0,1
Male,26,African-American,0,0,0,0,F,0,1
Male,30,African-American,1,0,2,15,F,1,2
Male,47,Caucasian,0,0,0,1,M,0,1
Male,42,Other,0,0,0,1,M,0,0
Male,24,African-American,0,0,0,0,M,0,1
Female,27,Caucasian,0,0,0,3,F,0,20
Male,60,Caucasian,0,0,0,0,M,0,1
Male,64,Caucasian,0,0,0,0,F,0,109
Male,28,Caucasian,0,0,0,1,M,0,0
Female,21,Caucasian,0,0,0,0,F,1,1
Male,36,African-American,0,0,0,5,F,0,11
Female,24,Other,0,0,0,0,M,0,1
Female,50,African-American,0,0,0,1,F,0,1
Male,23,African-American,0,0,0,0,M,1,1
Male,28,Native American,0,0,0,2,F,0,49
Male,29,African-American,1,1,0,4,F,0,1
Male,31,Caucasian,0,0,1,5,F,0,68
Female,42,African-American,0,0,0,6,F,0,26
Male,26,African-American,0,0,0,1,F,0,14
Female,25,Caucasian,0,0,0,5,F,0,0
Female,46,Hispanic,0,0,0,0,F,0,0
Male,28,African-American,0,0,1,7,F,1,39
Male,19,Caucasian,0,0,0,0,M,0,1
Male,54,Caucasian,0,0,0,14,M,1,28
Male,37,Other,0,0,0,6,M,0,1
Male,25,Caucasian,0,0,1,5,M,1,15
Male,63,Caucasian,0,0,0,0,M,1,3
Male,35,African-American,0,0,0,2,M,0,1
Male,20,African-American,9,0,0,9,F,1,65
Male,26,Hispanic,0,0,0,0,M,1,1
Male,25,African-American,0,0,0,8,M,1,2
Male,33,Caucasian,0,0,0,0,M,0,1
Male,29,African-American,0,0,0,7,F,0,2
Male,27,Hispanic,0,0,0,2,M,0,1
Male,37,African-American,1,0,1,12,M,1,1
Female,39,African-American,0,0,0,2,F,0,81
Female,20,Caucasian,0,2,1,3,M,1,1
Male,32,African-American,0,0,0,1,F,1,1
Male,72,Caucasian,0,0,0,1,M,0,1
Male,38,Caucasian,0,0,0,0,F,0,2
Male,40,Caucasian,0,0,0,0,F,0,1
Male,23,Caucasian,0,0,0,0,F,0,1
Male,44,Caucasian,0,0,0,7,F,0,96
Female,22,African-American,0,0,0,0,F,0,2
Male,21,Caucasian,0,0,0,5,F,1,2
Male,27,Caucasian,0,0,0,4,F,1,0
Male,55,Caucasian,0,0,0,13,F,1,1
Male,37,Other,0,0,0,0,M,0,2
Female,41,Caucasian,0,0,0,0,M,0,1
Male,21,African-American,0,0,0,1,F,0,39
Female,33,African-American,0,0,0,5,M,0,1
Male,56,Caucasian,0,0,0,1,M,0,2
Male,55,Caucasian,0,0,0,11,M,0,57
Female,23,African-American,0,0,0,1,M,0,1
Female,23,Hispanic,0,0,0,0,F,1,2
Male,28,African-American,0,0,0,3,F,0,1
Male,31,Other,0,0,0,2,F,1,13
Female,28,Hispanic,0,0,0,0,F,0,1
Female,32,Caucasian,0,0,0,1,M,0,1
Male,56,African-American,0,0,0,3,M,0,49
Female,46,Caucasian,0,0,0,2,F,0,42
Male,53,Caucasian,0,0,0,0,M,0,1
Male,27,African-American,0,0,0,6,F,1,10
Male,22,Caucasian,0,0,0,0,F,1,1
Male,23,Asian,0,0,0,0,F,0,0
Female,22,African-American,0,0,1,0,F,1,1
Male,33,African-American,0,0,0,7,M,1,2
Male,34,African-American,0,0,0,15,F,0,6
Male,35,Caucasian,0,0,0,2,F,0,8
Male,22,Hispanic,0,0,0,0,M,1,1
Male,25,African-American,0,0,0,3,F,0,392
Male,32,African-American,0,0,0,12,F,1,1
Male,47,African-American,4,0,1,14,F,1,1
Male,24,Asian,0,0,0,0,M,0,0
Male,25,African-American,0,4,4,14,F,1,83
Male,27,African-American,0,1,0,10,F,0,20
Male,41,Caucasian,0,0,0,0,F,0,2
Male,56,Caucasian,0,0,0,0,F,0,0
Male,45,African-American,0,0,0,5,F,0,6
Male,36,Hispanic,0,0,0,1,F,1,107
Male,28,African-American,0,0,0,4,F,1,21
Male,20,African-American,2,0,0,2,F,1,1
Female,31,African-American,0,0,0,0,F,0,5
Male,59,Hispanic,0,0,0,0,M,0,1
Female,29,African-American,0,0,0,11,F,0,1
Male,72,Caucasian,0,0,0,3,F,0,5
Female,24,African-American,0,0,0,2,M,1,14
Male,20,Hispanic,0,0,0,0,M,0,2
Male,27,African-American,0,0,0,9,F,0,0
Male,31,African-American,0,0,0,4,F,0,1
Male,49,Caucasian,0,0,0,0,M,0,1
Male,45,African-American,0,0,0,3,F,0,36
Male,30,African-American,0,0,0,7,M,1,2
Male,59,Caucasian,0,0,0,24,M,0,9
Male,45,African-American,0,0,0,0,M,0,1
Male,47,Caucasian,0,0,0,0,M,0,1
Male,24,African-American,0,0,0,0,F,1,10
Male,20,African-American,0,0,0,0,M,1,3
Male,51,Caucasian,0,0,0,6,F,1,0
Female,34,African-American,0,0,0,0,M,0,1
Male,37,Caucasian,0,0,0,4,M,0,0
Male,22,Hispanic,0,0,0,2,F,0,1
Female,49,Caucasian,0,0,0,2,M,1,12
Male,32,Other,0,0,0,0,M,0,1
Male,41,Caucasian,0,0,0,5,F,0,1
Male,21,African-American,0,0,0,2,M,0,249
Male,49,Caucasian,0,0,0,1,F,0,13
Male,26,Hispanic,0,0,0,0,M,0,1
Female,34,Caucasian,0,0,0,2,F,1,41
Female,21,African-American,0,0,0,4,F,0,0
Male,30,African-American,0,0,0,0,F,0,1
Female,28,African-American,0,0,0,0,M,0,1
Male,33,Caucasian,0,0,0,2,M,0,2
Male,46,African-American,0,0,0,0,F,0,1
Male,22,African-American,0,0,0,0,F,0,0
Male,21,African-American,0,0,0,0,M,1,2
Male,32,Caucasian,0,0,0,0,F,0,1
Male,26,African-American,0,1,3,14,F,1,0
Male,37,Caucasian,0,0,0,2,M,0,11
Female,24,African-American,0,0,0,0,F,0,0
Female,28,Hispanic,0,0,0,2,M,0,7
Male,48,Hispanic,0,0,0,1,F,1,126
Male,58,African-American,0,0,0,24,F,1,3
Male,29,Other,0,0,0,0,F,0,1
Female,20,African-American,0,0,3,2,F,1,23
Male,28,African-American,0,0,0,0,M,1,0
Male,21,Caucasian,0,0,0,0,F,1,4
Male,26,Other,0,0,0,0,F,0,1
Male,34,African-American,0,0,0,3,M,0,1
Male,32,African-American,2,0,0,15,F,1,7
Male,40,African-American,0,0,0,0,M,0,1
Male,38,African-American,0,0,1,10,F,1,10
Male,22,African-American,0,0,0,0,F,0,1
Male,42,Caucasian,0,0,0,2,F,1,0
Male,51,Hispanic,0,0,0,5,F,0,1
Female,57,Caucasian,0,0,0,0,M,0,1
Male,20,African-American,0,0,1,0,F,0,2
Female,56,Caucasian,0,0,0,1,F,0,1
Male,32,Hispanic,0,0,0,2,M,1,1
Male,30,African-American,0,2,2,11,F,0,1
Male,29,African-American,0,0,0,2,M,0,1
Male,46,African-American,0,0,1,15,F,1,7
Male,22,Hispanic,0,0,0,2,F,0,0
Male,36,African-American,2,0,0,5,F,0,2
Female,24,African-American,0,0,0,0,F,0,1
Female,70,African-American,0,0,0,1,F,0,2
Male,21,Hispanic,0,0,0,0,F,1,0
Female,45,Caucasian,0,0,0,1,M,0,1
Male,33,African-American,0,0,0,4,F,0,1
Female,33,Hispanic,0,0,0,2,M,0,2
Female,39,African-American,0,1,0,6,F,0,1
Male,25,Caucasian,0,1,0,6,F,0,2
Male,23,African-American,0,0,0,0,F,0,2
Male,37,Caucasian,0,0,0,5,M,0,14
Male,48,Hispanic,0,0,0,1,M,0,1
Female,32,Caucasian,0,0,0,1,M,1,29
Male,46,Caucasian,0,0,0,0,F,0,1
Female,54,Caucasian,0,0,0,0,M,0,1
Male,28,Caucasian,0,0,0,0,M,1,3
Male,27,African-American,0,0,0,1,F,0,1
Female,20,African-American,0,0,0,0,M,0,2
Male,43,Caucasian,0,0,0,11,F,1,77
Male,56,Caucasian,0,0,0,5,F,1,21
Male,30,African-American,0,0,0,9,F,1,50
Male,29,Caucasian,0,0,0,1,F,0,1
Male,54,African-American,0,0,0,8,F,1,0
Female,20,Caucasian,0,0,0,0,F,0,0
Male,29,African-American,0,0,0,0,F,0,1
Male,32,Caucasian,0,0,0,0,M,0,1
Male,67,African-American,0,0,0,3,F,0,2
Male,44,Caucasian,0,0,0,2,M,0,1
Male,67,Asian,0,0,0,0,M,0,1
Male,45,Caucasian,0,0,0,8,F,0,1
Male,25,Other,0,0,0,0,F,0,1
Male,24,African-American,0,2,1,8,F,1,1
Male,29,Other,0,0,0,3,F,0,178
Male,45,African-American,0,0,0,2,M,0,29
Male,31,African-American,0,0,0,5,F,1,11
Male,23,Caucasian,0,0,0,0,F,1,8
Female,22,African-American,0,0,1,0,M,0,1
Male,21,African-American,0,0,0,0,F,1,9
Male,26,African-American,0,1,0,18,F,0,183
Male,61,Caucasian,0,0,0,0,M,0,1
Male,54,African-American,0,0,0,12,F,0,0
Female,51,Caucasian,0,0,0,5,M,1,21
Male,32,Other,0,0,0,1,F,0,15
Male,43,Caucasian,0,0,0,9,F,0,1
Male,32,Other,0,0,0,0,M,0,1
Female,33,Asian,0,0,0,0,M,0,0
Male,36,African-American,0,0,0,0,F,0,1
Male,58,Caucasian,0,0,0,3,F,1,15
Female,49,African-American,0,0,0,1,F,0,1
Female,25,Caucasian,0,0,0,1,F,0,17
Male,57,African-American,0,0,0,12,F,0,51
Male,37,African-American,0,0,0,2,F,0,0
Male,32,African-American,0,0,0,1,F,0,1
Male,44,African-American,0,0,0,6,F,0,2
Male,32,Caucasian,0,0,0,2,M,0,1
Male,28,Caucasian,0,0,2,9,M,0,117
Male,26,African-American,0,0,0,3,M,0,334
Male,45,African-American,0,0,0,8,F,1,1
Male,48,Other,0,0,0,1,F,0,2
Male,26,African-American,0,1,1,13,F,1,0
Male,34,Caucasian,1,0,0,9,F,1,1
Male,25,African-American,0,0,0,0,F,0,2
Male,31,African-American,0,0,0,8,M,1,1
Male,43,African-American,0,0,0,1,F,0,1
Male,35,Caucasian,0,0,0,2,F,0,1
Male,30,African-American,0,0,0,0,M,0,0
Male,21,African-American,0,0,0,0,F,0,44
Male,50,Caucasian,0,0,0,0,M,0,1
Female,31,African-American,0,0,0,2,F,0,1
Female,33,Caucasian,0,0,0,7,M,0,1
Male,32,African-American,0,0,0,1,F,1,20
Female,46,Caucasian,0,0,0,0,M,1,2
Male,22,Hispanic,0,0,0,0,F,0,1
Male,37,African-American,0,0,0,8,F,1,1
Female,32,Other,0,0,0,0,M,0,1
Male,51,Caucasian,0,0,0,10,F,0,44
Female,32,Caucasian,0,0,0,6,F,1,8
Female,23,African-American,0,0,0,2,F,1,1
Male,21,Caucasian,0,0,0,0,F,0,0
Male,52,Other,0,0,0,2,F,0,1
Male,49,Caucasian,0,0,0,2,M,0,1
Male,55,Caucasian,0,0,0,3,F,1,36
Female,58,Caucasian,0,0,0,5,M,0,2
Male,22,African-American,0,0,0,0,F,0,1
Male,45,Hispanic,0,0,0,0,F,0,13
Female,31,African-American,0,0,0,7,F,1,1
Male,22,Caucasian,0,0,1,0,M,1,1
Female,37,African-American,0,0,0,1,F,0,1
Male,21,African-American,0,0,2,1,F,0,1
Male,28,African-American,0,0,0,5,M,0,1
Male,25,African-American,0,0,0,2,F,0,50
Male,21,African-American,0,0,0,1,F,1,11
Male,42,Hispanic,0,0,0,0,F,0,1
Male,37,Hispanic,0,0,1,2,M,0,1
Male,30,African-American,0,2,0,21,F,1,1
Male,22,African-American,0,0,1,13,F,1,1
Male,35,African-American,0,1,0,23,F,1,1
Male,28,African-American,2,1,0,11,F,0,26
Male,24,African-American,0,0,0,1,F,0,1
Male,44,African-American,0,0,0,9,F,0,66
Male,32,African-American,1,3,0,24,F,1,3
Male,29,African-American,0,0,0,5,F,1,14
Female,24,African-American,0,0,0,1,F,0,1
Male,29,Caucasian,0,0,0,3,F,0,2
Male,57,African-American,0,0,0,19,F,0,1
Male,21,Other,0,0,0,0,M,0,1
Male,28,Caucasian,0,0,0,0,F,0,0
Male,51,Caucasian,0,0,0,0,M,0,92
Male,34,African-American,0,0,0,6,F,1,217
Male,26,African-American,0,0,0,0,M,1,1
Male,20,African-American,0,0,3,0,F,1,1
Male,23,Caucasian,0,0,0,0,M,0,1
Male,25,African-American,0,1,0,6,M,0,33
Male,19,Caucasian,0,0,0,0,M,1,3
Male,49,Caucasian,0,0,0,1,F,1,21
Male,60,Caucasian,0,0,0,0,F,0,2
Male,57,African-American,0,0,0,27,M,0,9
Female,27,African-American,0,0,0,0,M,0,1
Male,66,Caucasian,0,0,0,1,M,0,19
Female,25,African-American,0,0,0,4,M,1,16
Male,21,Caucasian,0,0,0,0,F,0,0
Male,45,Caucasian,0,0,0,1,F,0,0
Male,38,African-American,0,0,0,6,F,1,203
Male,37,African-American,2,3,0,24,F,0,20
Male,44,Caucasian,0,0,0,13,F,1,17
Male,32,African-American,0,0,0,1,F,0,1
Male,64,African-American,0,0,0,0,F,0,4
Male,30,African-American,0,0,0,1,F,1,1
Male,61,African-American,0,0,0,1,M,0,2
Male,38,Caucasian,0,0,0,2,F,0,1
Male,34,Caucasian,0,0,0,0,F,0,2
Male,31,African-American,0,0,0,1,M,0,1
Female,49,Caucasian,0,0,0,8,F,0,9
Male,23,African-American,0,0,0,0,F,0,1
Male,33,African-American,0,0,0,14,F,0,68
Male,21,Caucasian,0,0,0,0,F,1,1
Female,30,Caucasian,0,0,0,2,F,1,43
Male,26,Hispanic,0,0,1,7,M,0,2
Male,38,Other,0,0,0,0,F,0,3
Male,35,Other,0,0,0,3,M,1,1
Male,39,African-American,0,2,0,19,F,0,145
Male,27,African-American,0,0,1,2,M,1,1
Male,38,Caucasian,0,0,0,1,M,0,15
Male,48,African-American,0,0,0,14,F,1,142
Male,26,Caucasian,0,0,0,0,M,0,1
Female,22,African-American,0,0,0,0,F,0,1
Male,24,African-American,0,1,0,4,F,1,27
Female,28,African-American,0,0,0,2,F,1,1
Female,44,Caucasian,0,0,0,4,F,1,5
Male,23,Caucasian,0,0,1,2,F,1,13
Female,34,Caucasian,0,0,0,1,F,1,13
Male,20,Caucasian,0,1,0,1,F,1,1
Male,23,Other,0,0,0,6,F,0,34
Male,63,Other,0,0,0,23,F,1,2
Female,36,African-American,0,0,0,0,M,0,0
Male,58,Caucasian,0,0,0,1,F,0,80
Male,25,African-American,0,0,0,7,F,1,0
Male,46,Caucasian,0,0,0,5,M,0,0
Female,35,Caucasian,0,0,0,4,F,0,14
Male,23,African-American,0,0,0,3,F,0,1
Male,29,African-American,0,0,0,3,F,0,1
Male,40,Caucasian,0,0,0,1,F,0,21
Male,22,African-American,1,0,0,3,F,0,81
Male,31,Hispanic,0,0,0,3,F,0,1
Female,34,Hispanic,0,0,0,5,F,0,1
Male,26,African-American,0,0,0,4,F,0,42
Male,23,African-American,0,0,0,3,M,1,13
Male,27,Caucasian,0,0,0,0,M,1,4
Female,26,African-American,0,0,0,3,F,0,27
Male,49,African-American,0,0,0,1,F,0,25
Female,47,Hispanic,0,0,0,0,M,0,1
Male,23,African-American,0,2,1,8,M,0,73
Male,31,African-American,0,0,0,7,F,0,1
Female,43,African-American,0,0,0,7,F,0,1
Female,48,Other,0,0,0,3,F,0,1
Male,47,African-American,0,0,0,6,F,0,5
Male,53,African-American,0,0,0,18,F,0,329
Male,34,African-American,0,0,0,7,F,1,0
Male,45,Hispanic,0,0,0,1,M,0,6
Male,27,African-American,0,0,0,10,F,0,8
Female,52,Caucasian,0,0,0,0,M,0,0
Male,26,African-American,0,0,0,0,M,1,1
Male,25,African-American,0,0,1,9,F,0,2
Male,51,African-American,0,0,0,1,F,0,163
Female,29,African-American,0,0,0,1,M,1,0
Male,46,Caucasian,0,0,0,0,F,0,1
Male,28,Caucasian,0,0,0,6,F,0,2
Male,57,African-American,0,0,0,0,F,0,1
Male,23,Hispanic,0,0,0,2,F,0,1
Male,36,Caucasian,0,0,0,7,M,0,29
Male,34,African-American,0,0,0,27,F,1,118
Male,27,African-American,0,0,0,3,F,0,12
Male,25,African-American,0,0,1,7,M,1,3
Male,31,Caucasian,0,0,0,1,F,1,33
Male,20,African-American,0,0,0,0,F,0,2
Male,37,African-American,0,0,0,8,F,0,1
Male,51,African-American,0,0,0,0,F,1,1
Male,51,Hispanic,0,0,0,3,M,0,2
Female,21,Caucasian,0,0,0,0,M,0,1
Male,31,African-American,0,0,0,1,F,0,64
Female,22,Hispanic,0,0,0,0,M,0,1
Male,28,African-American,0,1,0,8,F,1,41
Male,56,Caucasian,0,0,0,4,F,0,7
Male,45,African-American,0,0,0,15,F,1,331
Male,26,Caucasian,0,0,0,7,F,1,18
Male,30,Caucasian,0,0,0,0,F,0,1
Male,33,Caucasian,0,0,0,7,F,1,1
Male,23,Caucasian,0,0,3,0,M,0,1
Male,31,African-American,0,0,0,0,M,0,0
Female,29,Caucasian,0,0,0,1,F,0,1
Male,31,Other,0,0,0,0,M,0,1
Male,19,Hispanic,1,0,0,1,F,1,5
Male,32,Caucasian,0,0,0,0,F,0,0
Male,30,Caucasian,0,0,0,1,M,1,1
Female,48,Hispanic,0,0,0,9,F,0,57
Male,23,Hispanic,0,0,0,0,M,0,1
Male,30,African-American,0,0,0,0,M,0,1
Male,66,Caucasian,0,0,0,1,F,0,1
Female,40,African-American,0,0,0,0,F,0,0
Male,59,African-American,0,0,0,4,M,0,1
Male,25,African-American,0,0,0,5,F,0,85
Male,50,Caucasian,0,0,0,1,F,0,21
Male,27,African-American,0,0,0,3,M,0,1
Male,22,African-American,0,0,0,0,F,0,1
Male,58,Caucasian,0,0,0,1,F,0,1
Male,29,Caucasian,0,0,0,2,F,0,2
Male,37,Caucasian,0,0,0,1,F,0,2
Male,31,Caucasian,0,0,0,1,F,0,11
Female,44,Caucasian,0,0,0,11,F,1,27
Male,24,African-American,0,0,0,2,F,0,6
Male,26,African-American,0,0,0,1,F,0,18
Male,27,African-American,0,0,0,0,F,1,61
Female,35,African-American,1,0,0,13,F,0,160
Female,34,African-American,0,0,0,5,F,1,25
Male,24,Caucasian,0,0,0,0,F,0,2
Female,35,Caucasian,0,1,0,3,F,0,0
Male,63,Other,0,0,0,0,M,0,1
Male,29,African-American,0,2,1,7,F,1,2
Male,30,African-American,1,0,0,5,F,1,2
Male,23,African-American,0,1,1,1,F,1,2
Male,47,Hispanic,0,0,0,3,M,0,0
Male,41,Caucasian,0,0,0,13,F,0,165
Male,32,Caucasian,0,0,0,2,F,1,1
Male,22,Caucasian,0,0,0,2,F,0,4
Male,21,African-American,0,0,0,0,M,0,1
Female,43,Caucasian,0,0,0,0,M,0,0
Male,29,African-American,0,0,0,0,F,0,3
Male,43,African-American,0,0,0,1,F,0,2
Male,25,African-American,0,0,0,1,F,0,2
Male,47,Caucasian,0,0,0,0,M,0,1
Male,49,Caucasian,0,0,0,0,M,0,1
Female,21,African-American,0,0,0,0,F,0,1
Female,25,African-American,0,0,0,1,M,0,0
Male,54,Caucasian,0,0,0,0,M,0,0
Male,34,African-American,0,0,1,3,F,1,34
Female,28,African-American,0,0,0,2,M,0,1
Female,53,Caucasian,0,0,0,4,F,1,0
Male,54,African-American,0,0,0,0,M,0,0
Male,37,Hispanic,0,0,0,3,F,1,83
Male,26,Hispanic,0,0,0,4,F,0,1
Male,28,Caucasian,0,0,0,1,F,0,4
Male,77,Caucasian,0,0,0,5,F,0,0
Male,34,African-American,0,0,0,2,F,0,1
Male,50,Hispanic,0,0,0,11,M,0,114
Female,60,Caucasian,0,0,0,0,F,1,1
Female,26,Caucasian,0,0,0,2,M,0,1
Male,22,African-American,0,0,0,0,F,0,1
Male,22,African-American,0,0,0,1,F,0,8
Male,51,African-American,0,0,0,3,F,0,0
Male,29,African-American,0,0,0,0,F,1,13
Female,28,African-American,0,0,0,1,F,0,1
Male,36,Caucasian,0,0,0,6,F,0,2
Male,28,African-American,0,0,1,5,M,0,28
Female,25,African-American,0,0,0,2,F,0,4
Male,33,Caucasian,0,0,0,0,F,1,1
Male,37,African-American,0,0,0,1,F,0,341
Male,43,Caucasian,0,0,0,4,M,0,2
Male,45,Hispanic,0,0,0,1,M,0,27
Male,20,Hispanic,0,0,0,0,M,0,0
Male,32,Caucasian,0,0,0,5,F,1,65
Male,31,Caucasian,0,0,0,5,M,0,132
Female,35,African-American,0,0,0,0,F,1,2
Male,23,African-American,0,0,0,1,F,1,1
Male,41,Hispanic,0,0,0,1,M,0,114
Male,25,Other,20,0,0,24,F,1,1
Male,35,Hispanic,0,1,0,12,F,0,10
Male,25,African-American,0,0,0,4,F,1,43
Male,69,Caucasian,0,0,0,6,F,1,1
Male,22,African-American,0,0,0,1,F,0,1
Male,25,African-American,1,0,0,4,F,0,2
Male,29,African-American,0,0,0,1,F,0,2
Male,24,Asian,0,0,0,0,M,0,1
Male,22,Native American,0,0,1,1,F,0,4
Male,21,African-American,0,0,0,3,F,1,63
Male,28,Hispanic,0,0,0,0,F,0,0
Male,47,African-American,0,0,0,23,F,1,403
Male,35,African-American,0,0,0,1,M,0,1
Male,29,African-American,0,1,0,13,F,1,2
Male,36,Caucasian,0,0,0,14,F,1,1
Male,26,African-American,0,0,0,9,F,1,3
Male,31,Other,0,0,0,0,M,0,3
Male,31,Caucasian,0,0,0,8,F,0,5
Male,32,African-American,0,0,0,8,F,1,1
Female,27,Caucasian,0,0,0,3,F,1,88
Female,32,Caucasian,0,0,0,0,F,0,1
Male,68,Caucasian,0,0,0,0,F,0,1
Male,28,Caucasian,0,0,0,0,F,0,1
Male,48,Caucasian,0,0,0,1,M,1,0
Male,23,Caucasian,0,0,0,2,F,1,164
Male,44,Caucasian,0,0,0,0,M,0,0
Male,42,African-American,0,0,0,7,M,0,1
Male,39,African-American,0,0,0,5,F,0,4
Female,46,Hispanic,0,0,0,2,F,0,3
Male,55,Caucasian,0,0,0,0,M,0,10
Male,27,African-American,0,0,0,5,F,1,4
Female,31,Caucasian,0,0,0,0,M,0,5
Male,30,African-American,0,1,0,6,F,0,0
Female,23,African-American,0,0,0,0,F,0,40
Male,52,African-American,0,0,0,2,F,0,1
Male,25,African-American,0,0,0,0,F,0,1
Male,32,Caucasian,0,0,2,6,M,0,0
Male,36,African-American,0,0,0,2,F,0,1
Male,52,Caucasian,0,0,0,2,M,0,1
Male,21,African-American,0,0,0,3,F,1,4
Male,39,Caucasian,0,0,0,2,M,0,0
Female,26,African-American,0,0,0,0,M,0,0
Male,28,African-American,0,0,0,8,F,1,20
Male,67,Caucasian,0,0,0,2,M,1,0
Male,51,Caucasian,0,0,0,2,F,0,22
Male,29,African-American,0,0,0,0,F,0,2
Female,22,Other,0,0,0,0,F,0,2
Male,37,Caucasian,0,0,0,3,M,0,1
Male,23,African-American,0,0,0,2,M,1,2
Female,49,African-American,0,0,0,14,M,1,122
Male,38,Other,2,0,0,9,F,0,1
Male,32,Caucasian,0,0,0,9,M,1,5
Male,41,Caucasian,0,0,0,9,M,0,33
Male,25,African-American,0,0,0,1,M,0,0
Male,27,African-American,0,0,0,4,F,0,39
Male,58,Caucasian,0,0,0,0,M,0,1
